data1,data2,output
0.21751609,-0.194889452,1
0.77515601,0.5196294,0
-0.652113079,-0.118397836,1
0.059610373,-0.281701025,1
-0.515665906,-0.189525107,1
-0.511789302,0.898265367,0
-0.110161983,0.31589803,1
0.926017742,-0.519241275,0
0.255470714,-1.034871167,0
-0.483856028,0.869979512,0
-0.889390923,-0.841143328,0
0.699125773,0.751862705,0
0.549805499,-0.785538723,0
0.709368861,-0.662434272,0
0.822722047,0.624796279,0
0.205975018,0.149583134,1
-0.419665436,0.062270048,1
0.946193645,-0.557692524,0
0.224952462,-0.183671358,1
0.968718284,0.475681114,0
0.182271518,0.966146877,0
0.483064136,-0.01691676,1
-0.160268619,1.058876259,0
-0.123036309,0.416767382,1
-0.252820384,0.845798056,0
-0.077142928,0.301217007,1
0.861487914,0.33822582,0
0.904680425,0.296212167,0
-0.430999222,0.871718533,0
-0.493414552,-0.750288294,0
-0.472239394,0.96039794,0
0.273822779,0.304582317,1
-0.00877329,-0.411835738,1
0.333007248,0.170355389,1
0.531137784,-0.028766859,1
-0.211859691,0.012191801,1
0.271529154,-0.377107051,1
-0.494442945,0.192543606,1
0.245205517,-0.208795819,1
0.481967387,-0.29352193,1
-0.708394365,0.835325725,0
-1.020297291,0.196348671,0
-0.143716061,-0.320386117,1
0.788500271,0.282765003,0
-0.968240097,-0.04229149,0
0.43642012,0.156404878,1
0.973212107,-0.29431022,0
-0.981978536,0.480075838,0
-0.531193215,-0.044361123,1
0.743925794,-0.814350966,0
-0.215834415,-0.261387898,1
0.008057524,-0.397197617,1
-0.354633074,-0.320333286,1
-0.932255885,-0.014919009,0
-0.100528075,-0.424469167,1
-0.982606062,0.324083787,0
-0.007808589,-0.983771869,0
0.508465266,-0.050012428,1
0.405576951,-0.116200182,1
0.327414515,0.066586171,1
-0.43699471,-0.008537094,1
0.043447593,1.138511744,0
-0.740553167,-0.793729064,0
0.285570898,-1.026007736,0
-0.119073661,0.292805632,1
-0.478675793,-0.817559486,0
-0.526781675,0.665603116,0
-0.247326009,-0.159801655,1
0.860337152,-0.360940822,0
1.090371019,-0.263731846,0
-0.428990124,1.084418089,0
-0.660491033,0.768860212,0
0.067904774,-0.220674815,1
0.418042656,0.016767696,1
-0.336846031,0.101121676,1
-0.212001716,-0.1287162,1
-0.688100034,-0.653737452,0
-0.25072545,0.151403158,1
0.743294839,0.679961917,0
0.285585195,-1.071340469,0
-0.66192047,-0.315599525,0
-0.026227818,0.977358855,0
0.337592874,0.004582856,1
0.412745607,-0.176978426,1
0.374064013,0.924471077,0
0.951451485,-0.280266704,0
0.364242382,0.105898602,1
0.286550611,1.016207406,0
-0.261655905,0.366707986,1
0.256690389,-0.323171525,1
-0.694640157,0.830497553,0
0.651533958,0.497103209,0
0.266304253,-0.491966382,1
0.025658581,-0.390953571,1
0.207989604,0.277820547,1
0.008927837,0.44571246,1
-0.99946526,-0.014933598,0
0.412136016,0.101184441,1
0.273370581,-0.936869387,0
-0.878401136,0.438385286,0
0.147652685,0.354760861,1
0.439352414,0.087246356,1
0.192295435,-0.363800851,1
0.278071959,-0.822549766,0
-0.369971956,-0.809450415,0
-0.944973514,0.152174407,0
-0.941068357,0.098496584,0
-0.005599491,-0.471761296,1
-0.142730522,1.080478828,0
-0.137287705,0.391050027,1
-0.608964045,0.000783133,1
0.367957598,-0.123392457,1
-0.639452517,0.481099647,0
1.070553116,-0.028473306,0
0.913344769,-0.363845773,0
-0.257102511,-0.262870715,1
-0.56454398,0.684309,0
-1.013320512,-0.423271397,0
0.013914157,0.227555682,1
0.527287668,0.064319915,1
-0.898028153,0.475504845,0
-0.553837652,0.942942014,0
0.198713858,1.100620324,0
0.549983712,0.717388911,0
0.486129852,-0.748454904,0
0.362804531,0.341582423,1
-0.508440382,0.200498357,1
-0.222571581,-0.239231132,1
0.339388737,0.658531285,0
0.458941191,0.081481146,1
-0.720422534,-0.672655713,0
0.303076041,-0.212311502,1
0.548407051,0.793133434,0
0.352951491,0.311824806,1
0.80504894,0.457014849,0
-0.411290549,-0.003125283,1
0.38922636,-0.851810329,0
0.019389092,0.399246969,1
1.223576339,0.048292726,0
0.076416374,-1.146723298,0
0.258557399,-0.273931126,1
-0.124199168,-0.893934931,0
0.070670305,-0.994647883,0
1.122274357,0.065371543,0
0.158383057,-0.30606943,1
0.300295415,-0.872263321,0
0.205563053,0.248654262,1
1.239542716,-0.271296621,0
0.97471694,-0.168284237,0
1.101178068,-0.223071737,0
0.745938462,0.299732458,0
-0.267256328,-0.123644355,1
-0.330140806,0.118805273,1
0.427310562,0.194392507,1
-1.004435886,-0.4292151,0
-0.206274611,0.260836816,1
-0.876211534,-0.027718275,0
-0.600080227,0.802721839,0
-0.265583497,0.429929362,1
-0.86034329,0.549725039,0
-0.888391871,0.635848225,0
0.557562997,-0.046693312,1
0.411686445,-0.197154646,1
-1.106351502,-0.178890444,0
0.292305011,-0.413816515,1
-0.414826312,-0.956954551,0
0.898189112,-0.534168428,0
-0.828243902,0.390340136,0
0.74641208,-0.614523392,0
0.082580314,-0.816557302,0
-0.312919914,-0.171550516,1
-0.467109103,-0.020392876,1
0.841150851,-0.538052212,0
-1.01898457,0.024156098,0
0.961978239,-0.148294771,0
-0.807928488,-0.304477044,0
-0.43641789,0.107585257,1
-0.124411399,0.582618246,1
0.639291964,-0.379159445,0
0.287170128,0.329617507,1
0.294502253,-0.248357578,1
-0.272825825,-1.107072771,0
-0.099135315,0.914918732,0
-0.64346216,-0.725081904,0
-0.168398095,-0.310637807,1
-0.526711278,-0.848530489,0
0.402137419,0.056816119,1
-0.863182378,-0.447404933,0
-0.0153444,0.382296953,1
0.341133103,-0.937700345,0
0.322391854,0.346839788,1
-0.812908846,-0.463449827,0
0.325975159,0.02941,1
-0.291301202,0.221822165,1
-0.096441056,0.32698107,1
0.645010151,0.85572755,0
-0.279668036,-0.939360297,0
-0.232175181,-0.015827467,1
-1.158400088,-0.04802311,0
-0.773435361,-0.532506867,0
0.18054091,0.279031773,1
-0.077535255,-0.499701978,1
0.027130432,-0.809694514,0
-0.773224768,-0.605934335,0
0.683906775,-0.730344253,0
-0.440785656,-0.915410329,0
-0.395414297,-0.20293054,1
0.000261442,0.320887843,1
-0.176981907,-0.52651494,1
0.441607988,0.004883372,1
-0.388780021,-0.077154206,1
0.043505514,0.27000335,1
0.389894801,-1.103566642,0
0.966057967,0.120064775,0
-0.220201111,0.953377021,0
0.171404757,-0.136416541,1
0.383603417,-0.306932042,1
-0.421578332,0.392082639,1
-0.900618033,0.732684698,0
-0.393121895,-0.007115221,1
0.807091919,0.569092441,0
-0.875693549,-0.402659943,0
-0.339349917,-0.115436616,1
0.862326723,0.460161702,0
0.656412717,-0.66721427,0
0.540717357,-0.281400874,1
-0.325990425,0.226284922,1
0.332865645,0.150860872,1
1.040108993,0.094971323,0
-0.528097301,0.962931638,0
0.102238466,-0.263487085,1
0.385481709,-0.06666469,1
-0.637220345,0.77179323,0
-0.374093413,-0.315318198,1
-1.063491395,-0.454613396,0
-0.433176297,0.799301618,0
0.292266311,-0.271617981,1
-0.933669755,-0.101876411,0
0.398366646,0.057868984,1
-0.070535421,0.182910987,1
-0.249627385,-0.214515475,1
-0.011920971,-1.052457215,0
0.24109655,-0.861182469,0
0.93640159,-0.059239289,0
0.524905379,-0.911461272,0
0.495771947,-0.303981637,1
-0.192202182,-0.350680104,1
-0.460560231,-0.971515073,0
-0.977915767,-0.56021247,0
-0.997291001,0.002345921,0
-0.142313748,-0.365705448,1
0.487782077,0.210926992,1
-0.887206077,-0.342872489,0
-1.131191052,0.111884075,0
0.976361525,0.13682357,0
-0.819287805,-0.222717271,0
0.432500384,-0.150275471,1
-0.254592813,-0.179366022,1
-0.408595683,0.285138107,1
0.82915741,-0.256007916,0
0.220770029,-0.324051663,1
0.47983859,1.075274878,0
-0.299365712,0.172819837,1
-1.140901458,0.154474229,0
-0.61458868,0.487178895,0
-0.340120353,1.167561806,0
-0.438318465,-0.389597112,1
-0.392524066,-0.131333737,1
-0.869306475,0.028363498,0
0.025776654,0.993742837,0
-0.625174946,0.836462058,0
0.303618089,0.289340388,1
0.883361699,0.041640069,0
-0.456774246,0.012567057,1
-0.260284754,-0.483764591,1
-0.874628148,-0.386777742,0
-0.589573309,-0.762457305,0
0.057156348,1.05012319,0
-0.052812211,-0.215176288,1
-0.23524418,0.264533103,1
-0.225163333,0.267927981,1
0.748900345,0.834718698,0
-0.969070287,-0.240892882,0
-0.849530033,0.488016656,0
-0.018140993,0.416313001,1
0.117369102,-0.36527655,1
0.067346411,1.065593574,0
0.280022899,0.388236592,1
0.279898096,-0.011382021,1
0.216988237,-0.46542127,1
0.53282445,0.889863244,0
0.894628368,0.254518022,0
-0.78892448,-0.546113968,0
0.759169058,0.681567284,0
0.22366366,-0.41987006,1
-0.409635054,0.03336861,1
0.784205021,-0.490896225,0
0.213946871,0.44971178,1
-0.616363445,-0.755668969,0
-0.258318057,-0.080357522,1
0.302212427,-0.079858588,1
-0.522765315,0.981793322,0
0.211536917,-0.03199243,1
0.878005842,0.420109566,0
-1.07189122,-0.125603975,0
-0.193136854,-0.257474776,1
0.209280418,0.303099294,1
-0.163658426,0.297833552,1
0.937621008,0.45336322,0
-0.886674607,-0.306889848,0
0.506035334,-0.037997163,1
-0.323400558,0.079759985,1
-0.449404741,-0.081869366,1
-0.866543405,-0.453467962,0
-0.154195166,0.193976256,1
0.722166006,-0.646830528,0
-0.094363571,-0.372566058,1
-0.27843448,1.004970098,0
0.262199385,0.936111731,0
-0.558923224,-0.558495649,0
0.074968994,0.49020755,1
0.80611544,-0.13249818,0
-0.170645264,-0.460237369,1
0.029103125,1.02504106,0
0.222886325,0.389732535,1
0.395650434,-0.229086747,1
0.344488812,0.186519255,1
0.372697633,-1.04321979,0
0.639723592,-0.535460655,0
-0.446388702,0.928089117,0
-0.053803858,0.216741778,1
0.180699046,-1.037813827,0
-0.822940829,-0.632202182,0
-0.871751808,-0.466064549,0
-0.165687873,0.982484449,0
-0.34848844,-0.269776236,1
0.296184358,-0.428625908,1
0.190595066,-0.303524494,1
0.452788367,-0.702969818,0
0.947117274,0.091900116,0
-0.321623982,-0.904237412,0
-0.438477625,-0.338930705,1
-0.095335507,-0.319810697,1
0.120858755,0.873888184,0
0.153365646,-0.91429792,0
0.342073386,-1.08586753,0
-0.951729113,0.176255809,0
-0.101602001,0.445112188,1
-0.38305433,0.914587878,0
0.329039166,0.8216881,0
0.137344716,0.406146871,1
-0.263539309,0.457865372,1
0.229140483,0.377493143,1
-1.04446434,-0.425388346,0
-0.617081423,0.656846998,0
-0.422484509,-0.057937143,1
-0.92378306,0.463077702,0
0.83491035,-0.589168296,0
-0.965906291,-0.024165992,0
-0.120533109,-0.446702528,1
-0.237818548,-0.900105137,0
-0.293460364,1.046701596,0
0.56709912,0.869358214,0
-0.745773654,-0.873771585,0
-0.400713944,-0.160396011,1
-0.476928691,-0.048620437,1
0.228963682,0.269829977,1
-0.321695917,-0.130081354,1
0.882415161,-0.074677154,0
0.549699073,0.154240274,1
0.383953078,-0.333311162,1
0.095409111,-0.828095601,0
0.016408375,0.429118026,1
0.518897949,0.812023251,0
-0.705824727,-0.527750188,0
0.9376878,0.507869125,0
-0.486521353,-0.887202044,0
-0.943088217,-0.399177446,0
-0.813681724,0.477198329,0
-0.431286663,0.136969741,1
0.13096372,0.417126493,1
-0.918461642,-0.321790076,0
-0.062555848,0.926705291,0
0.382906758,0.317345478,1
0.203363641,-0.249606687,1
-0.849315173,-0.505580191,0
0.189272068,0.429811708,1
-1.052049151,-0.069736906,0
-0.773220493,-0.590265778,0
0.294262489,0.495652547,1
0.522512361,0.691341019,0
-0.291035223,0.623665589,1
-0.409021924,0.809176382,0
0.016264916,0.93308546,0
-0.229499822,-0.31885467,1
0.017955046,0.470232796,1
-0.397645813,0.930379354,0
0.064989812,-0.186314261,1
-0.158964269,0.313637523,1
-0.012585681,-1.205059948,0
0.647961996,-0.77321321,0
0.591862519,0.606764332,0
0.89508859,0.63670289,0
-0.928027931,-0.598218704,0
-0.315752877,-0.044339031,1
-0.168197108,0.389197537,1
-0.022999271,-0.4614802,1
-0.346249727,0.314306239,1
-0.162125339,0.301096334,1
-0.40194144,0.290293833,1
-0.20982707,0.201076209,1
-0.159378459,-1.05133626,0
0.783221011,-0.536367396,0
-0.330785423,0.320583421,1
0.791367432,-0.853440419,0
0.596386753,0.827909535,0
-0.097857875,0.453148674,1
0.139916003,-0.228193785,1
-0.253841375,-0.233710602,1
0.177525037,-0.33108167,1
0.466130307,0.696361875,0
0.155003565,-0.349315374,1
0.274403299,0.961790262,0
0.247825448,0.063487676,1
-0.165201364,0.176623491,1
0.44095253,0.15006293,1
0.639170292,0.814973003,0
-0.416112634,-0.885287008,0
0.674651164,-0.954563305,0
0.875857619,-0.684188038,0
0.127970431,-0.512195183,1
-0.374153827,-0.555606815,1
-0.391455619,-0.081311958,1
0.823459343,0.156028123,0
0.382169304,-0.018229532,1
-0.39039906,0.333600759,1
0.123172519,0.986453418,0
0.994329076,0.447260731,0
0.450926641,0.283711364,1
0.313070626,0.389701164,1
-0.479145873,-0.842022567,0
0.892670216,0.396001513,0
-0.31648292,-0.575137061,1
-0.847399106,0.263418463,0
0.568844674,-0.634767298,0
-0.173820574,0.500556846,1
0.969493586,0.344180043,0
0.123182665,0.287040964,1
0.295548321,0.276132777,1
-0.280863749,-0.258930279,1
-0.999351534,0.180321227,0
-0.727074491,0.508162437,0
-0.281220139,-0.082443239,1
0.147720752,0.312583695,1
0.957916522,-0.614506303,0
-0.372712803,-0.389021972,1
-0.248110355,1.025139026,0
-0.500184638,-0.850575954,0
-0.825234548,-0.678748217,0
0.279619222,-0.235091047,1
0.581507555,1.000345494,0
-0.2631902,0.333786065,1
0.465609014,0.856039917,0
0.034904795,-0.442065744,1
-0.02215728,1.11579342,0
0.929524482,-0.169587004,0
-0.068165123,-1.002206529,0
-0.085854232,0.410344179,1
0.195775345,-0.320309086,1
-0.366994267,0.265954823,1
-0.133774017,1.010430702,0
-0.337526061,1.086607626,0
-0.748107595,-0.65802013,0
0.8702661,0.307662495,0
0.591404671,-0.649329119,0
-0.714124942,-0.738862652,0
-0.813228242,0.242580235,0
0.077930039,0.278676593,1
-0.268345148,-0.290647933,1
-0.220041257,0.060600506,1
-0.328879458,0.05655825,1
-0.98876828,0.331525501,0
0.474972061,0.315401908,1
0.402836693,-0.178167551,1
-0.192943455,-0.235628558,1
0.64531109,-0.644397574,0
-0.611131437,0.823877068,0
0.208555812,0.266480905,1
-0.475536182,0.954654111,0
-0.301366439,-0.393373634,1
0.398348691,0.163830786,1
-0.681207599,-0.758214592,0
-0.397420488,0.114420795,1
-0.696618854,0.552018051,0
-0.633632156,0.714651697,0
0.8755857,-0.359717977,0
-0.385149596,0.061119976,1
-0.307725443,-0.257055124,1
-0.142644188,0.446686427,1
-0.123036029,-0.491257718,1
-0.27387874,-0.065766788,1
-0.426456551,0.186545663,1
-0.222817111,-0.274101918,1
-0.303379773,-0.255432468,1
-0.305624742,-0.942980366,0
0.233018504,0.520995324,1
-0.157923917,-0.842583312,0
0.994588763,-0.479533758,0
-0.342362117,0.131307105,1
-0.093378339,0.367319202,1
0.599402825,0.96513749,0
0.417441879,0.912955729,0
0.787525675,0.448011449,0
-0.056359166,-0.214248945,1
-0.85081078,-0.546766997,0
0.111446891,-0.512322516,1
-0.372034753,0.289834175,1
-0.178990046,-0.306458342,1
-0.345708186,-0.833519392,0
0.348535375,-1.185567488,0
0.663222637,-0.647782565,0
0.468675957,-0.893447642,0
-1.113314903,-0.081091062,0
-0.292822754,0.43262256,1
-0.075432665,0.286704297,1
-0.354774852,-0.814959541,0
-0.268289193,1.02697872,0
-0.183172238,-0.394996843,1
-0.811103292,0.716833624,0
-0.824734074,-0.422784353,0
0.079868451,0.315368931,1
0.26015514,-0.325393262,1
-0.076810007,0.96348149,0
0.252146088,-0.410790035,1
-0.259096834,-0.453383285,1
-0.057096293,1.217923661,0
-1.04268576,0.07582772,0
0.320740821,-0.265528556,1
-0.193889687,-1.014497018,0
-1.014780271,0.259824921,0
0.694254923,0.687814755,0
0.788232695,0.75870416,0
0.383210287,-0.044201936,1
-0.344592882,-1.077108828,0
-0.310796816,-0.14311754,1
-0.560283249,-0.971551782,0
0.915555425,-0.43627959,0
0.204029431,-0.268957242,1
0.570611855,-0.968259361,0
0.312989382,-0.946686413,0
-0.381000455,0.294590982,1
0.579158557,0.519118419,0
0.591088062,-0.707386795,0
-0.192453973,-0.30489942,1
0.410622474,0.013054546,1
-0.440157141,0.772331478,0
0.393485549,-0.192670894,1
0.149322319,-1.096417928,0
0.844814541,0.577946362,0
-0.037398265,0.349873636,1
0.836253162,0.479398744,0
-0.581628563,-0.709538434,0
-0.285435782,-0.103511506,1
0.368895441,1.029303293,0
0.112121783,0.469483137,1
-0.437591287,0.284711902,1
-0.357856358,0.330104725,1
-0.502701981,-0.760194821,0
0.024376467,-0.432927235,1
-0.467889304,-1.153991656,0
0.066975493,-0.281674526,1
-0.301175614,0.241817988,1
-0.85463692,0.456141853,0
-0.104587965,-0.420763343,1
-0.045744615,0.390026865,1
-0.637401655,-0.590945293,0
0.133761719,-0.353675341,1
-0.198248951,0.3160853,1
0.227570684,1.208139919,0
0.211886837,0.368573448,1
-0.557535902,-0.20005535,1
0.418791063,0.959224985,0
0.120547609,0.935249822,0
0.815139906,-0.450621883,0
0.278988096,0.155584048,1
-1.043883111,0.408796097,0
0.916152472,-0.049863636,0
0.025740411,-0.4768687,1
0.136294935,0.37261066,1
0.362947353,0.87223643,0
0.102684406,0.243545227,1
0.955236486,-0.390318222,0
0.873610291,0.527049522,0
1.087025141,-0.353286518,0
-0.00692075,-0.518050958,1
-0.03980775,-0.334039864,1
0.007164484,0.123169869,1
0.363850985,-0.005180001,1
-0.851123339,0.484741381,0
0.028543606,1.088513853,0
0.252581713,0.007145981,1
0.16834237,0.998529273,0
0.576329445,-0.803243254,0
-0.036530546,0.387619055,1
-0.425729475,0.769744046,0
0.65678153,-0.730065218,0
-0.825937941,0.652167723,0
-0.649381881,-0.657458242,0
0.987658584,0.130133297,0
-0.950227767,0.07484134,0
0.465890014,-0.011621541,1
0.034129486,0.440632896,1
-0.425191998,0.072041037,1
0.843180184,-0.499950902,0
0.460437385,0.132980739,1
-0.151212618,0.409008646,1
-0.57807102,0.846381317,0
0.24293428,0.000848376,1
0.960531075,-0.597585506,0
-0.174142397,0.21078167,1
0.55765143,0.785903703,0
-0.147932692,-0.922140066,0
-0.071431127,-1.063359176,0
-0.498260347,-0.24041572,1
0.20874031,-0.192265703,1
-0.87037765,-0.270157723,0
0.96429695,-0.295522305,0
-0.851456292,-0.496840476,0
-1.099710306,0.386075849,0
-0.259551306,-0.93787016,0
-0.30871202,-0.310000997,1
0.145384671,0.368044075,1
0.283744747,0.02712987,1
0.411950682,0.788766934,0
0.820731509,-0.758527976,0
0.201832917,0.151276814,1
0.875548667,-0.224184971,0
0.409521494,-0.224004693,1
-0.69630305,-0.505302465,0
-0.986223834,0.440929908,0
0.166827064,-0.430628587,1
1.00523028,-0.347862948,0
-0.312000104,0.00982474,1
0.381875537,-0.344203815,1
0.439047276,0.278823369,1
0.36961476,-0.165316469,1
-0.187747317,-0.411307513,1
0.399936539,0.184254066,1
0.022814104,0.985977629,0
0.152521851,-0.427267492,1
-0.981742969,0.297598343,0
-1.012181209,0.37134464,0
-0.7052054,-0.44568927,0
-0.370865474,0.183033533,1
-1.111520613,0.335259685,0
-0.040352568,-0.503228883,1
-0.019774163,0.520361861,1
0.380377412,-0.972317951,0
0.560739529,-0.406560108,1
0.97743762,0.705962478,0
-0.426788406,-0.951356352,0
0.311418505,0.004083376,1
-0.439290493,-0.872442862,0
-0.651681716,-0.822979285,0
0.587089685,0.910161688,0
-0.236843382,0.158265226,1
0.332858863,0.128182747,1
0.499257365,-0.746651596,0
0.011800406,0.912516147,0
0.452608986,-0.767716295,0
0.547252586,-1.041501927,0
0.845022488,0.65139788,0
-0.777776341,-0.439317721,0
0.770875166,-0.379284966,0
0.06049291,-0.889851658,0
0.015788481,0.317387951,1
0.704140257,-0.654812281,0
0.321274187,0.16013002,1
-0.390176535,0.361822985,1
-0.560412716,-0.740584216,0
-0.943592758,-0.133574499,0
-0.419373193,-0.32661857,1
-0.406227509,-0.094675703,1
0.33016615,0.759082469,0
-0.030995328,0.515433455,1
-0.495224435,-0.15431547,1
-0.858020933,-0.06260376,0
0.147283511,0.426882691,1
-0.060765579,-0.310592005,1
0.257728033,-0.170014832,1
0.114575689,-0.935870032,0
-0.308011745,0.141319564,1
-0.237430654,-1.01645443,0
1.087395305,-0.08544044,0
-0.763973722,0.729493499,0
-0.478749791,0.393142059,1
0.162142008,-0.491123102,1
-0.78520221,0.594514047,0
0.35270216,0.313843431,1
0.031372401,1.062399835,0
-0.108705297,-1.001714394,0
0.855107361,0.654792879,0
-0.039355988,1.047765862,0
1.132639967,0.167427417,0
0.270206063,0.27397192,1
0.061622639,0.326138979,1
0.583504217,-0.630064746,0
0.436272558,0.834035729,0
-0.690100345,0.79634245,0
-0.48948196,0.099876931,1
-0.358880854,0.228596896,1
-0.738326519,0.698683918,0
-0.614321774,0.908744332,0
-0.798130827,-0.865289241,0
-0.446275549,-0.357048867,1
-0.08115603,-0.194730489,1
0.161156861,1.042442462,0
0.068485909,0.416108585,1
0.517357326,0.826535671,0
-0.40714553,0.337836421,1
0.088991896,0.386346745,1
-0.242456982,0.366583479,1
-0.260080322,-0.85207588,0
-0.169738653,-0.96593393,0
-1.047589014,0.064826424,0
0.325820839,0.219730574,1
-0.103402843,-0.890132643,0
0.860163248,0.492926076,0
-0.057441694,0.475157335,1
-0.340559229,0.229749923,1
-0.404846471,-0.146584147,1
1.164115296,0.145387277,0
0.277768342,-1.040642225,0
0.211164068,-0.315395421,1
0.249774803,0.012516136,1
1.076857217,0.173140946,0
0.390898972,0.98119919,0
0.142524427,-0.312526698,1
0.248138211,0.21455196,1
0.887923509,0.521891819,0
0.18396241,0.447189765,1
0.243709705,-0.436334372,1
0.515061844,-0.072258755,1
-0.483843233,-0.017028993,1
0.126923622,0.001588142,1
-0.26876236,-0.233981333,1
-0.01440615,-0.555475105,1
-0.447332469,-0.19865158,1
-0.187995747,1.058994501,0
